__time,/record/cur_comp.0,/record/cur_comp.1,/record/cur_comp.2,/record/cur_comp.3,/record/cur_comp.4,/record/cur_comp.5,/record/cur_fb.0,/record/cur_fb.1,/record/cur_fb.2,/record/cur_fb.3,/record/cur_fb.4,/record/cur_fb.5,/record/cur_fric.0,/record/cur_fric.1,/record/cur_fric.2,/record/cur_fric.3,/record/cur_fric.4,/record/cur_fric.5,/record/cur_null.0,/record/cur_null.1,/record/cur_null.2,/record/cur_null.3,/record/cur_null.4,/record/cur_null.5,/record/pos_q.0,/record/pos_q.1,/record/pos_q.2,/record/pos_q.3,/record/pos_q.4,/record/pos_q.5,/record/pos_t.0,/record/pos_t.1,/record/pos_t.2,/record/pos_x.0,/record/pos_x.1,/record/pos_x.2
1704447621.36643,-0.005815339,-0.022464677,-0.009485545,-0.010787869,0.109079221,0,0.345476359,1.26040709,-3.614019871,-0.7831738,0.258963436,0.057547431,0.32812163,0.407919354,-0.322626097,-0.145461147,0.28189914,0.279130069,0.077559368,0.000138601,-0.008083762,-0.003500994,0.107786465,0.000062698,0.069671756,-0.329098534,1.71333723,-1.370636335,-1.087394239,-0.000184823,0.314578383,0.000600311,0.122140351,0.309399653,0.001626128,0.129940885
1704447621.37802,-0.010850633,-0.022731807,-0.008374933,-0.017883847,0.109019285,0,0.351086527,2.204817772,-3.56801486,-0.776975572,0.26478073,0.057547431,0.332265376,-0.418962845,-0.323857733,-0.152217213,0.283996459,0.279692647,0.081201928,-0.000416755,-0.007785941,-0.009973105,0.10780827,0.000067073,0.069684007,-0.328922765,1.713352144,-1.370729013,-1.087386783,-0.000188552,0.314578383,0.000600311,0.122140351,0.309417766,0.00160891,0.129992728
1704447621.38954,-0.014250863,-0.022326796,-0.009656927,-0.022847535,0.110114488,0,0.328070819,1.266043544,-3.562227964,-0.765402436,0.259538263,0.05783445,0.332323652,0.400526455,-0.324323487,-0.146656957,0.284275994,0.278605953,0.082683295,0.000058601,-0.009453643,-0.014590157,0.108930919,0.000043729,0.069686404,-0.329158721,1.713320186,-1.370651249,-1.087383587,-0.000184823,0.314578383,0.000600311,0.122140351,0.309402351,0.001627037,0.129926163
1704447621.40134,-0.013762281,-0.022924408,-0.007664913,-0.021983568,0.109023175,0,0.333824724,2.146712065,-3.602841616,-0.759822249,0.26478073,0.063563213,0.332500648,-0.407442135,-0.323375539,-0.156041518,0.283981567,0.279617607,0.081512457,-0.000758671,-0.00739849,-0.013840048,0.10784619,0.000075851,0.069718095,-0.328973898,1.71333723,-1.370673619,-1.087361216,-0.00019228,0.314578383,0.000600311,0.122140351,0.309423065,0.001632419,0.129979729
1704447621.41286,-0.019308629,-0.022486352,-0.009214878,-0.030041802,0.110790669,0,0.345476359,1.35296452,-3.464398384,-0.776890337,0.259027362,0.05305611,0.324936876,-0.418225674,-0.324440077,-0.164081914,0.284357274,0.278975802,0.074176244,-0.000184406,-0.008749511,-0.022009371,0.109590331,0.000100677,0.069864036,-0.329095871,1.713339361,-1.370658706,-1.087427795,-0.000199737,0.314578383,0.000600311,0.122140351,0.309390548,0.001680483,0.129941409
1704447621.4243,-0.017179749,-0.022302562,-0.009884794,-0.027057112,0.110872178,0,0.322471082,1.387000561,-3.596880198,-0.765380859,0.247721478,0.05783445,0.328932781,0.406778698,-0.325362231,-0.15778271,0.285033644,0.279461919,0.078076504,0.000066806,-0.009551254,-0.018910331,0.109678766,0.000067085,0.070046463,-0.32911398,1.713332437,-1.370595855,-1.08741661,-0.000188552,0.314578383,0.000600311,0.122140351,0.309392392,0.001751789,0.129936784
1704447621.43607,-0.015489578,-0.022391911,-0.009478657,-0.024604746,0.110266472,0,0.333775103,1.335410476,-3.47603631,-0.799909294,0.287794709,0.054594286,0.331322185,-0.418646727,-0.325276794,-0.156281241,0.285265149,0.27969015,0.08026886,-0.000117513,-0.009217747,-0.016420919,0.109084064,0.000075851,0.070073361,-0.329053793,1.713332437,-1.370613965,-1.087383587,-0.00019228,0.314578383,0.000600311,0.122140351,0.309408147,0.001756104,0.129955558
1704447621.44768,-0.016391688,-0.022561864,-0.008974881,-0.02585373,0.110227613,0,0.322265625,1.346622229,-3.52190733,-0.817355931,0.27071771,0.063563213,0.330219912,-0.416075801,-0.324469459,-0.155969572,0.28412452,0.279445373,0.0793824,-0.00018926,-0.008682105,-0.017666622,0.109037371,0.000071438,0.070109846,-0.329118774,1.713322317,-1.370592127,-1.087401696,-0.000181095,0.314578383,0.000600311,0.122140351,0.30939937,0.001772425,0.129937493
1704447621.45916,-0.016565169,-0.022616339,-0.008661675,-0.02607211,0.109931146,0,0.339724869,1.369677305,-3.654302597,-0.788420796,0.281982422,0.046037946,0.329692796,-0.415333773,-0.324179558,-0.157519369,0.284779455,0.279315235,0.078857556,-0.000402866,-0.008395065,-0.01791317,0.108751415,0.000081679,0.070163376,-0.32911398,1.713322317,-1.370603312,-1.087394239,-0.000199737,0.314578383,0.000600311,0.122140351,0.309401999,0.001786332,0.129939079
1704447621.47037,-0.016242299,-0.022481262,-0.009092511,-0.025646315,0.110077631,0,0.328020364,1.398449898,-3.539283991,-0.788735807,0.258963436,0.056677647,0.329937479,-0.418415875,-0.324617886,-0.158592052,0.284939091,0.279443746,0.079075696,-0.00020598,-0.008799978,-0.017513137,0.108892425,0.000042779,0.070170833,-0.329110252,1.713329774,-1.370613965,-1.087383587,-0.000181095,0.314578383,0.000600311,0.122140351,0.309402598,0.001785885,0.129938706
1704447621.48161,-0.015487368,-0.022328897,-0.009780808,-0.024629471,0.110535659,0,0.293548316,1.35822916,-3.539167166,-0.776890337,0.259027362,0.060081284,0.330850344,0.406614554,-0.325397834,-0.158627206,0.285459333,0.278679483,0.079892365,0.000008025,-0.009458822,-0.016442852,0.109345159,0.000126395,0.070175626,-0.329109719,1.7133351,-1.370603312,-1.087401696,-0.00019228,0.314578383,0.000600311,0.122140351,0.309395689,0.00178986,0.129937598
1704447621.49311,-0.01538671,-0.022744586,-0.008394658,-0.024369724,0.109810744,0,0.328222215,2.117753506,-3.642866373,-0.771221459,0.26478073,0.046396222,0.330621777,-0.414807182,-0.324001824,-0.158686261,0.28476375,0.280045555,0.08008849,-0.000464462,-0.008108316,-0.016201175,0.108625998,0.000084629,0.070163376,-0.328995203,1.713332437,-1.370603312,-1.087391044,-0.000196009,0.314578383,0.000600311,0.122140351,0.309412438,0.001786988,0.129973548
1704447621.50444,-0.015434852,-0.02252914,-0.009125225,-0.024499974,0.110207162,0,0.345476359,1.231730223,-3.504714251,-0.817193806,0.258963436,0.047454827,0.330195573,-0.416150004,-0.324563595,-0.15819865,0.284337506,0.278515478,0.080113344,-0.000174091,-0.008808876,-0.016295126,0.109016206,0.000135798,0.070163376,-0.329133688,1.713329774,-1.370603312,-1.087401696,-0.000214651,0.314578383,0.000600311,0.122140351,0.309395012,0.001786021,0.12993136
1704447621.51564,-0.015122943,-0.022613854,-0.008696635,-0.024015424,0.109760544,0,0.328020364,1.283630252,-3.539167166,-0.777231276,0.253470123,0.052111421,0.328601823,-0.416829978,-0.324353252,-0.158031731,0.284693399,0.279461975,0.080405646,-0.000306608,-0.008404643,-0.015843059,0.108573876,0.000083142,0.070141538,-0.329102262,1.713312729,-1.370606508,-1.087409153,-0.00019228,0.314578383,0.000600311,0.122140351,0.309403156,0.001779252,0.129944804
1704447621.52682,-0.014938109,-0.022464304,-0.009289148,-0.02380187,0.110147431,0,0.345332533,1.364857197,-3.527657509,-0.805684626,0.287967265,0.057547431,0.327939365,-0.418252292,-0.324318055,-0.157728161,0.284951294,0.279370489,0.080559093,-0.000179724,-0.009003686,-0.01564498,0.108962435,0.000061269,0.070131684,-0.329111317,1.713318056,-1.370628878,-1.087379326,-0.000203466,0.314578383,0.000600311,0.122140351,0.309408397,0.001770516,0.129941071
